TransactionId,SecurityId,Quantity,ToBeDropped,TransactionType,FundId,AsOfDate
b5120088-b16e-3225-240b-fd0064fe8569,AMZN,107.66,8b1e4a51-7c57-d443-7a82-1847c1aa37fd,Sell,F002,04/19/2021 07:55:42
a50e3f3a-c16b-a5e7-d609-1de2c134d717,GOOGL,750.18,c39473e1-d702-eaf6-7a0b-4cf40ae02771,Sell,F002,02/02/2021 22:13:44
922f7c46-3c01-5a2b-257a-d901f76d714c,GOOGL,592.81,12a480b2-ea41-53f2-ca07-f02768f3dbde,Buy,F002,08/15/2022 07:12:57
7c2a3e0e-f7bc-3b59-786c-7b0e34f20850,MSFT,806.22,a6ed80bb-399e-a193-a990-673ad60fdccf,Sell,F001,10/18/2022 23:47:27
b803abf3-c364-8368-7997-972c0d98aa41,FB,442.77,8c4db693-f900-8a1d-66d3-4cd3e02a0317,Sell,F005,10/22/2021 20:37:20
0bc287f6-9da7-82ae-fea2-14ee764d0fd6,AAPL,99.30,fd1941ed-fd45-88b4-1e68-00648d45fff1,Buy,F001,01/14/2021 12:28:19
077de3b9-efda-2727-595d-003380bf9323,FB,984.41,94fd12df-b236-a845-9b88-fa7f5f63845c,Buy,F004,06/03/2023 11:40:43
d9486bcf-1f63-c671-b634-aa9fcf321812,FB,52.18,21ac2a73-9696-c32a-3e06-3950657fea32,Sell,F001,02/19/2023 18:17:26
2df506d6-69b7-b769-a306-9b66bcde7824,FB,207.53,e7b4ebab-33dc-9f4a-1669-c7455104d6fe,Buy,F001,10/21/2021 19:32:13
62e89169-419d-6c58-48c6-a2593a3778f8,GOOGL,674.10,c862d7f8-e17b-3a8d-d852-a5967ac8ef7d,Sell,F001,09/22/2022 04:58:02
cd38fbe1-cf00-410c-0abf-ff6d5e4cdc27,AAPL,386.30,4e40bdf8-0556-5d0f-2de4-7b96efd29a26,Sell,F004,11/22/2020 06:12:47
0ff6b0ad-dd4e-ebcd-5353-2b728fa8fbea,AMZN,455.66,32e1523c-1dd7-97f3-eebe-811b4c7bdb48,Buy,F004,11/09/2021 14:06:34
a14eac18-8d7d-de23-1cd1-cc5ff0f2d66a,GOOGL,491.61,622687c0-696e-c514-91d5-03d315c6cbb1,Buy,F001,01/02/2022 18:46:46
d22de9e2-9edb-4e92-5799-ce5ac195f7a1,AAPL,655.51,44d4f225-3e2b-8917-6301-be6fca35373d,Sell,F002,07/31/2023 02:02:36
5aa34d35-b945-ed99-75bf-94415530900a,AMZN,208.91,798cacdf-93ee-2a32-544c-b237a5e5b0e5,Sell,F004,12/17/2020 21:18:23
c9edf473-4b0b-2242-5e05-75a6b4283428,GOOGL,530.07,7f9261ff-e3d9-ddec-be6b-334d1eeec4a1,Sell,F004,07/01/2021 10:32:43
ca52b220-0440-0683-9a10-a81acec052b0,GOOGL,979.10,d740ed8f-5620-52d9-225d-767b4043a752,Sell,F001,12/29/2020 20:30:24
61a20cc7-75b6-6f70-41d3-130afd6eb91c,FB,165.56,7d7d9ab0-9d7a-cc75-fb47-176656e6e2b5,Buy,F004,11/16/2020 14:30:25
feaf8697-bd73-4373-75bc-f33d904c69ef,MSFT,139.91,73d52395-3719-3fd7-fd45-4e6282824b3a,Buy,F003,10/16/2021 21:24:42
fe22e69c-14eb-935e-75c5-dbd5f31c5d8d,FB,817.42,85eaf3a6-d728-73b9-f70c-e0b05d4abb4e,Sell,F003,03/27/2023 12:17:30
ddbcc407-05a4-3ac7-74ab-f1aa0e9caa68,MSFT,978.93,73810e8a-ab64-e2af-51d1-c581c1be089e,Buy,F003,10/31/2022 22:30:08
8eeb5103-9d1d-2936-aaa3-12cf3606b9ef,AAPL,874.88,5a7a99a0-b802-8edf-1792-cb34429948ae,Buy,F004,03/09/2022 04:55:04
f3aa00f8-0f28-d5d5-7710-535d960498e6,GOOGL,681.85,cef126b4-7979-9d81-3624-0a132a7fed3a,Sell,F002,04/11/2022 16:26:58
7e7bf76d-a87f-88bc-b8b8-540e862d8f45,MSFT,379.35,de780270-e72d-fc1d-2984-fb2161480812,Buy,F001,09/18/2020 01:16:41
79ed19f3-fd35-c75b-9d55-760590e24b7b,AAPL,990.32,8a5cd9cf-c005-fe53-c72a-7f8844e79085,Sell,F003,03/25/2022 21:20:21
48c25a32-db70-ab33-48b7-1d736b1c949f,AAPL,611.20,abb23480-d6cf-d344-df9c-e32d0d2602ef,Buy,F003,09/16/2021 08:09:22
8148cf41-a167-1794-bf84-20f0ec913f4b,FB,898.41,834fb7c5-bf1c-f7d0-c9b6-15c3c7776940,Sell,F005,03/31/2021 20:35:24
bf8423d1-7a8b-3f7c-0301-3f1b508cb52a,AAPL,95.96,3590c405-50c7-0a60-5a9e-8bc59f0298c8,Buy,F004,10/31/2022 10:34:49
bd533468-a990-811d-2244-5fb0af159d7b,AMZN,818.95,06dcd1f1-4f34-5db6-c00e-b517ac242ab7,Sell,F002,06/02/2022 10:07:14
fcf6d26a-9004-b26e-8c16-2c13ecfe2aec,FB,294.04,f8e9bc39-e735-35d5-7d08-9762c30b2d32,Buy,F003,05/15/2021 15:59:59
4bc0881d-4fd5-95aa-b5af-e25bd3ca4140,GOOGL,721.18,92eb416f-22d4-4ce0-d680-ed7c4dc0bc2c,Sell,F004,09/29/2020 15:51:15
4784a6dc-60fa-138e-5506-127e023d16ba,GOOGL,549.18,6ac15dc9-a09b-ad6b-7253-6e909cf32560,Sell,F002,04/21/2022 04:08:21
bb35f6d8-94b3-6554-f94a-cc07ccf5c26a,AMZN,286.65,69622ab0-1792-dca2-89a1-56aa018ffdfa,Sell,F003,12/16/2020 18:33:46
d7351a66-1759-bc7a-649f-f4527d6992a9,GOOGL,134.93,eea02b9a-778e-dc76-e446-109feb8c343c,Buy,F001,01/06/2022 23:10:06
e2427d7f-2b06-72af-afdb-4d76d4c8af92,GOOGL,863.23,453e5028-aa38-d964-bd25-804d02da4423,Sell,F005,05/17/2022 20:35:56
ffd0bbb5-d312-0b27-74f9-06fd2466a5c4,AMZN,3.52,75db827d-4b9c-95b6-a676-b9e02fdafc22,Sell,F001,03/11/2021 17:46:34
d4d57d63-2850-8e96-5ad9-558663d04152,AMZN,981.36,3234e201-e02a-19c7-0869-06afd349130c,Sell,F005,01/18/2022 11:40:45
667d94ed-e360-08c9-0fc3-a4d1760be6be,MSFT,399.04,61984a42-8c47-100f-d5f1-2e5b96576f8b,Sell,F005,03/13/2022 00:44:07
c0d3edbb-7457-e99f-1212-6447659aecd2,AAPL,910.35,0cfac7dd-d3e7-bd6a-9044-a68644af41bb,Buy,F003,11/21/2021 13:55:47
e3b8b390-6218-04c0-438d-b6d94f89e41a,MSFT,441.82,fecb1689-e43e-95c4-b985-82435d845b4c,Sell,F001,07/27/2023 17:27:19
b08cc1e9-b2a2-7497-40f3-6083000f4a48,MSFT,437.19,d91c9bc6-651c-1395-d7ec-310714938cf6,Sell,F003,06/09/2022 18:27:57
600955a9-540c-2946-7751-05038aeab18b,AAPL,997.38,81e8ad15-0f87-6e71-2e31-063522f308c1,Buy,F003,01/18/2022 08:00:17
8c5b6077-d68d-351a-8686-be8e74b690bd,FB,213.61,85a95ef1-d141-2453-4773-8cda58c6b3c9,Sell,F002,12/28/2022 17:35:24
07f3deb1-0fc8-84b3-60b9-f891d089d9c9,GOOGL,682.99,a6765d55-96ab-a522-b2ad-55fd139abd10,Buy,F001,05/15/2022 05:52:09
68fc4dd9-2f3f-00ea-0626-6bb3f74c8432,MSFT,315.51,bc972b89-3aa1-37d7-119a-456c7d6a755c,Buy,F003,08/22/2023 07:33:56
73062fa3-898f-3056-1b59-2c503743845a,MSFT,384.37,d5a470de-3737-c56a-6ff5-afa3d6a06305,Buy,F002,02/23/2023 08:23:43
dddadd87-03a5-241f-a075-b5bc0f52bf41,AAPL,228.25,ef699b2d-28dc-d4f1-8d40-030e2ccd8d85,Sell,F001,10/06/2020 16:38:49
bd221ed0-f4d6-ef0d-45b0-3ef0fc0ecddc,FB,960.58,77278b30-e59f-6df2-3438-0eda68f150ed,Buy,F001,11/25/2022 12:27:26
e4dce4fe-2eca-bff4-e825-8047bc275a9e,AMZN,620.87,69d8f3ca-6adf-3b13-d3e6-0c1fb400198c,Buy,F005,07/24/2021 22:20:25
a2e47925-4285-5b46-808b-5c105beb1feb,AAPL,259.88,9be81ddb-dca0-a801-0f8d-0d9010c03b74,Sell,F004,06/27/2022 20:24:53
92cdf149-73d0-e5b8-fcf4-3b18fed81ef3,MSFT,757.97,bf316dd0-49af-cd1a-da2e-70274e9694ef,Buy,F003,05/01/2021 02:35:54
5bfbde3b-a268-77d1-9927-4c37f8ed1232,FB,503.96,46440cf1-1a48-d09d-99b2-438eaa501cd9,Buy,F004,08/01/2022 13:55:26
78ae7a17-ad75-469f-2039-48095d14ccfc,MSFT,662.50,293352ea-0d8f-f07a-b449-8a60646f7afb,Sell,F003,05/03/2021 08:06:02
af82502e-1737-2303-64f6-4a126df44a98,AAPL,292.88,a5012d33-b271-63d1-c1bd-886394552763,Buy,F004,07/22/2023 07:02:55
333ee664-7d33-b113-57a6-8974584712e0,FB,298.90,702d2c64-c897-556b-c7eb-0c8e710cb93c,Sell,F002,03/31/2021 01:14:23
e05097bf-579b-33d5-e137-4847e93cc2d3,AAPL,814.87,5b6f6cbe-184b-093c-6215-8f3534cf8633,Sell,F001,08/13/2022 09:28:40
3d7e64fd-9afa-143d-9ca0-b939197f5b2b,MSFT,546.41,86eadb12-6de2-2fd9-5fbc-f987b7225f9d,Buy,F003,08/05/2021 15:02:37
804effb2-d1d1-f6bc-9982-8ba0ecd62475,AMZN,519.25,42e5ab8d-13cf-aca1-fe6c-fe09886f592c,Buy,F001,03/24/2022 08:01:57
100a4629-70b9-5ac5-ee10-857fccb567f3,FB,83.09,953dd626-f8d4-8918-91fc-46342f94a1ba,Sell,F005,02/28/2023 07:32:47
c4944dc0-50f8-3604-6289-a26671ef9e93,MSFT,978.89,d577ba76-a5e2-860e-33a8-729a2b9ba587,Sell,F002,01/01/2021 21:49:08
265f75f8-5850-02ce-95c0-53a566c87cd2,FB,489.48,40f6725b-0cc3-f36b-c55c-bd442fadadbb,Buy,F005,04/09/2022 07:03:54
a870574e-c5d5-c8f4-6374-a12b3ffba4ee,FB,701.68,a6e82c66-20fb-f564-e45b-61039036b72c,Sell,F005,11/20/2022 20:01:20
47f498f0-e756-3969-d50c-3e68594fe9ec,FB,606.64,d78aba09-054c-5824-5e46-f523b8c75d9f,Buy,F001,03/17/2021 05:12:30
68b20263-240d-ba99-f36e-e16b07ec745a,GOOGL,152.32,a61d82ff-de2f-6ff1-5c86-1a2e015ceb25,Sell,F004,11/27/2020 04:35:32
7b68bef9-1d04-b216-8b72-441ac8c0b397,AAPL,274.47,baa650ae-d081-9486-4dd9-7593185543a1,Sell,F002,07/08/2022 03:45:41
9620311c-1423-c6c4-ffc2-8637439c8be1,AAPL,901.23,2ca9ca1f-6ee8-edb2-807a-9fed312569bd,Sell,F001,12/27/2022 03:30:47
80755766-af2f-6600-7e71-7021fc8fbafc,FB,448.95,d5d79188-b98f-2ad1-0b7e-0dff845b13c3,Buy,F002,11/09/2021 08:40:10
51d8fc04-b2da-a1e2-c936-2fd925d17283,FB,872.55,c8c57c12-fec4-f32f-2987-9f64be99d9a1,Sell,F004,08/15/2022 20:01:34
6b523871-78a9-8de1-45a1-2bee1ea6cb11,AAPL,281.69,2acf1f27-7c48-7063-0972-712a2bc1a9b0,Buy,F002,03/01/2023 09:38:23
75be4bf7-a433-741b-7d65-da7fd6ee8255,FB,942.25,5dcf470a-8810-ce9d-af38-a39da4bfdafa,Buy,F005,12/17/2020 17:38:56
e69a779b-f6b9-606f-3a60-b31e5e36dcc3,GOOGL,856.54,ae9d6bbc-9e68-c22e-4087-6bfed72c4994,Sell,F004,12/10/2022 12:26:28
a6563bbf-0660-df8c-764e-c36356be0df3,AAPL,310.21,c75f4a4c-a38c-b702-1643-4bdbe39280c1,Buy,F001,03/05/2021 11:30:07
3da63aee-ca7a-dc2d-47f1-ac398e87fc9d,FB,278.88,662ded14-85fa-bc28-86be-35ba3a39a775,Sell,F005,05/25/2021 13:16:36
ce3e02fa-6f37-993f-ad51-e49d83413452,AMZN,591.32,4af59db6-ca88-2d3b-e6a8-20ba498a4807,Buy,F005,12/20/2021 09:59:27
da36fb15-b2e1-7649-a915-93c61e5ce44b,MSFT,187.73,95e08af7-5e04-fc8b-817d-a87117397a1b,Sell,F005,09/30/2020 10:33:28
d2d827d4-ab44-cdbc-05dd-9ba246387312,GOOGL,182.64,84a89c25-a6dc-5712-bdc3-2e1f4399733d,Buy,F003,05/31/2021 06:13:43
da63525e-2ce0-63cb-062d-a82bb01afc4d,AMZN,369.32,3e83f6e7-bae0-4802-1cf4-c5497e51950a,Buy,F005,09/18/2020 16:39:33
2426c634-b1e3-54ce-09af-de6ead95c696,GOOGL,52.35,88ccb677-1760-cd54-3fb9-90a93256ace7,Sell,F002,06/05/2021 10:29:14
16e5a9af-f31d-accf-6e73-be4b71d194b8,MSFT,330.53,d7068781-e06d-51e6-e0ea-408c6a0d1506,Sell,F005,08/16/2022 00:09:45
4d18a58f-141e-6dad-4918-685cce4c8ed5,MSFT,233.74,82704ffd-dd5f-1da0-e2e7-dfd9d8bcc1a7,Sell,F004,02/13/2021 07:27:52
fcd731c4-56df-e573-ada6-b2ae1114bd32,FB,24.43,3dc8664f-bda9-1af7-3228-1e38c2076f5b,Sell,F003,06/07/2023 14:53:19
09434f72-9b81-a4b3-7bf5-c4a102b39eec,GOOGL,122.90,1827f815-be50-e85e-a77e-84425ca6f220,Buy,F004,08/20/2023 00:40:55
e6fbdd10-98dc-7eda-f024-ca2863807fb8,MSFT,427.96,a06efcc1-ffe9-56b5-4345-d00415036fb7,Sell,F001,04/17/2022 20:32:45
6721118a-bdaa-5b95-1999-a54b38617a0a,AAPL,363.05,b0b5f49f-9829-2f6a-5337-50ae08d1e00f,Sell,F003,06/12/2023 20:14:57
2387f16b-0096-ec71-2e26-3a0ba2fc4e51,MSFT,580.96,e1be2ce7-2f11-a585-d299-40263e8a269e,Sell,F005,05/19/2021 16:46:25
852a5a58-d246-44a2-b6a1-4e784dec82fb,GOOGL,150.13,e0577c27-cea0-777d-ff2b-2a932ca47ffb,Sell,F004,04/07/2023 19:21:24
e9a85af0-d558-bbe2-b161-4709c7d4da3f,FB,213.04,710c5519-8748-75a1-ef7e-209208a6c33b,Sell,F004,07/21/2023 23:36:25
b2e2d281-40d8-3595-cd0b-a539a3545e48,AMZN,877.34,2d913e0f-d858-9ee4-2734-cf7861fb6faa,Sell,F004,02/23/2022 23:39:06
89ca6131-8514-6a54-3b47-fdbb908ebe59,AMZN,366.65,1ae71cb9-eda6-130c-f87e-a813777809ce,Sell,F002,10/13/2022 11:43:54
1a02cfcd-b2f2-a8a8-c799-d60f648f7fcb,FB,45.16,226d6cd5-59d4-fe27-f8d0-cb33dbe6f40f,Buy,F005,12/30/2022 03:53:43
003eb879-b954-3cf3-e33a-d8e8c6871e1b,AAPL,883.83,94e98af3-7f48-32a8-0168-26fd2cfc9af9,Sell,F005,12/22/2020 18:56:14
0c602cb5-7395-a883-aa00-2737c59ee8a3,FB,335.51,dd2a5e38-efd6-2ba5-4811-e8e8f813072d,Buy,F002,03/15/2023 13:48:38
3b50cb1a-9f69-c150-df94-6b3cd4cea068,AAPL,242.96,3fd7799d-9452-9750-c852-d4d9015873f2,Sell,F002,01/03/2023 00:42:29
c803eb8b-3741-ee31-5e52-f62c91439f59,MSFT,311.66,e725b6c5-8f71-8da6-8d3c-fbbae159e804,Buy,F001,07/10/2022 17:07:08
7c0581e6-ed0c-d432-b056-821aad3850a1,FB,817.45,75e5d19a-c011-ea30-e273-5109bf30beed,Sell,F003,03/15/2023 14:30:23
d0b07439-bdda-b244-31da-2bfcc7fe2125,GOOGL,568.79,6683d58f-736a-05d6-ee27-5e3db81923e1,Buy,F005,06/07/2022 21:05:26
230d26dc-3d5e-6617-b303-c52b0ca3c2ae,GOOGL,36.82,4743b33d-7ec0-d020-efa4-4dc2415ad8e3,Buy,F002,10/15/2022 18:55:56
52fdcca8-13dc-da6f-9dca-4fe975a1018f,MSFT,357.16,19fc42a8-5d61-49ec-dcd3-cca212924468,Sell,F003,06/19/2023 05:04:28
af182109-67a7-0b96-33f1-804cf7bf6386,MSFT,196.41,846efbfc-bbf4-c857-7002-0c2ae3ce0b7f,Sell,F004,06/08/2021 02:46:10
65ab3243-febe-1a80-4511-3ad213195739,GOOGL,906.41,37e8c56e-4cee-4897-6bb5-dd961a4d105c,Buy,F003,06/01/2023 19:04:11
5d1cc020-b8e0-80c9-f60d-a40f9d40625a,FB,146.33,27f4545f-d0e0-fb76-508d-cd9fb3aebf56,Buy,F002,01/06/2022 20:18:07
446f172d-32d1-cff7-2d5c-065d0493ef48,MSFT,509.00,142fd266-c1a5-c506-ccf3-ec31b977b12e,Sell,F002,05/28/2021 15:14:14
411dcb3f-099b-b435-bfc9-a621067205ea,MSFT,380.81,7d709151-3dc3-c9f4-4cfe-a9495bab2182,Sell,F003,06/28/2022 13:39:52
3fd9a7c5-34fe-6016-4266-2f63a8effdf9,MSFT,407.35,8b7b4ae0-452c-e18e-d770-c7affc6cd435,Buy,F002,05/19/2022 13:46:30
294e5ccb-6948-91eb-30fe-6ae96534676e,GOOGL,353.78,2a1809e1-9988-f241-f547-465d62544b8b,Sell,F001,01/18/2022 07:47:58
fb7b9a02-cffa-bc3b-5fe7-9d4058f42e1b,AAPL,228.87,ef1c2091-04bd-07a3-d61d-f4b45f5a4f29,Sell,F004,06/20/2023 02:45:51
1fedcdc6-5d4f-6a94-1763-7812b22a71a9,FB,779.86,d44b076e-9d6b-67ca-3c50-8fca463e83f2,Buy,F002,10/31/2021 21:50:49
d1daa825-a4f4-1b0d-6854-08643cdd6837,GOOGL,170.02,78cfeb96-c0f8-3b9d-eac5-ec4690490378,Buy,F003,02/08/2022 15:26:14
bde2dd6f-f776-96e2-0e32-88cf31ee103d,FB,777.07,20d0c18c-d143-f45d-5ef5-cebe946026a5,Buy,F001,09/27/2021 08:18:04
9faf7e52-53df-3ec1-4356-cb80532c293d,FB,601.94,04574b75-c33f-c2af-9386-8d5b3ec85fd8,Buy,F005,09/13/2021 08:03:12
e02c20e4-c3eb-0eb5-bb36-a7d36316e7db,FB,885.31,84666202-7783-c7ad-44b5-e0b250d02d60,Sell,F004,12/26/2020 10:11:26
f184a5d2-3a82-957a-3a5c-b9ec760db0b4,FB,793.25,e142503d-cc38-5b71-1838-3fb199c2afdb,Buy,F004,06/26/2022 04:18:15
760762d7-eed6-4bfa-9478-9f852592270a,AMZN,850.68,d3cc73df-264d-f3c9-c017-7e37f777f858,Sell,F004,06/01/2023 04:03:13
ab9b2bc9-5084-1923-704b-440b229a9c44,GOOGL,556.01,e67f3458-c8d8-3907-d5da-146cd1816b10,Buy,F003,07/29/2022 08:58:26
196d6203-67fb-26c5-a059-d7af740c91f7,MSFT,926.18,fd371196-a03a-9fc8-4055-e636958a1663,Sell,F002,05/25/2021 23:05:43
0f8e8a0a-9698-8645-30a6-5d1c58a94e3d,FB,525.85,dcc8d493-69d3-1e27-71b8-2cf6d651f412,Sell,F005,02/06/2023 19:10:10
d67ca231-06a3-3c9d-4534-9f49778d6b84,GOOGL,201.85,67e0418d-1aa0-de4d-46aa-c155a92ae2ef,Buy,F004,11/26/2022 12:32:46
b73dd0e9-53fc-3ee1-6055-14723cc1a4b0,GOOGL,130.53,21097353-ce41-5e7c-284b-aee9c0d38998,Buy,F002,04/21/2022 06:05:04
108cd80e-8c2f-cbeb-4f4a-3a23774f75e9,FB,611.58,9aeda027-dd73-7984-7f98-fd5a0fa82dbb,Sell,F004,10/20/2021 22:35:09
a7ce8cd0-9cd0-c9ea-2599-d43669b47d57,FB,426.18,d3e82773-78d5-e82a-c9f4-14656ec9a0e5,Buy,F004,12/14/2022 14:07:34
4634117a-0a4c-882e-fceb-ce3a8577c2d4,AMZN,708.52,339487d5-8208-cc9b-3c7a-b07b1b8c76c5,Buy,F005,09/22/2022 04:57:57
be11eb07-f50d-756d-2c1b-6e4d821f0221,MSFT,596.60,17355105-27dc-ce67-f44e-cc01c57aba75,Buy,F004,07/04/2021 01:48:14
50de7c7d-7496-8ec4-3929-c5d098e131ba,FB,28.69,81fb14bd-4ce3-a3f4-5868-3ba6db084d44,Sell,F001,06/02/2022 05:05:55
2b02d464-ee43-f4c2-ea70-5465649c38ed,MSFT,135.89,a5c294d4-bba3-fa8a-2453-ac49358869ce,Sell,F004,11/27/2020 23:23:01
0883328f-2ef1-8e94-1ba2-fb65548d42af,AAPL,182.45,8a184297-43bd-ba02-4720-16e7389c02cf,Sell,F003,08/04/2022 00:24:47
ab7835b2-bc19-797d-c484-19ec491c7448,MSFT,239.64,49705ca0-f271-3391-8542-489b0a89f9a6,Sell,F005,09/03/2021 03:04:43
85396a32-3afd-9b55-09ac-4de6c7ce37dc,FB,834.29,e6b429eb-8830-1c5c-b0fd-c25ae8e94557,Buy,F004,01/29/2022 06:29:06
47bae6fa-84ad-3e85-700b-c9f37114eb07,MSFT,774.69,f819c71b-fa0f-4193-6226-260bd1f5cf91,Buy,F001,09/11/2021 16:12:38
e125674e-5083-0e1b-79b8-eb2dd822ddd3,AAPL,979.48,4a02a8e1-df93-ded7-dfb4-60af2c9172cb,Buy,F001,12/08/2020 05:48:29
61c7593f-2a67-bef3-911a-1a454b63442a,AMZN,20.37,6025a170-b1f4-d13c-c337-c9e7a0ddb1fc,Buy,F002,09/29/2020 16:29:59
871edc6b-bf68-a233-a8fe-fc2b3c0926e6,AMZN,317.57,037273bf-af3a-dccb-ddda-baaaadb8d89d,Buy,F002,05/15/2021 09:14:23
ec06baf6-05cf-6af1-abb7-d47f9c3212e9,MSFT,975.43,6506920b-8630-f662-4b18-1fe47a0af200,Buy,F001,06/16/2021 21:47:08
0b44ebda-b256-6083-04a6-fdf18dd14219,MSFT,413.67,c885d5e9-fd2f-1ad6-5b05-173c80534fb7,Buy,F001,08/13/2021 09:57:29
b8f20700-ba8a-1bb1-67af-a7a748130f22,AMZN,748.04,e9bcd194-dcf7-4c22-1371-10be40f915d7,Sell,F003,10/08/2021 01:49:26
acbec847-4005-e865-fc98-c0b29b6d9da8,GOOGL,460.76,1116c46b-f1c5-56f8-a87f-c8a3a084f540,Buy,F002,11/14/2020 06:44:29
6d826319-40ca-82eb-08d5-b67287811a94,AAPL,246.23,e6d5d9a2-5204-240c-0fbc-214357f50fee,Buy,F005,05/10/2022 11:36:31
fa6fdb1b-4d9d-579f-dd56-45318e53d0cb,AAPL,677.22,d42a0133-ee37-0444-9e37-b523ac57610d,Sell,F001,10/16/2021 03:33:17
b62d7bb1-2587-b707-b69f-1d3b34dead1f,FB,972.84,7f589831-e70f-42ce-a044-dc0746eefa8e,Sell,F004,07/04/2022 14:50:22
7748c63e-47f4-6649-e3c8-27dac828587f,FB,923.77,8094534e-80a4-dc25-9d4e-864082ce28da,Sell,F002,01/22/2021 18:55:22
89300926-a5bc-9ef5-1d89-cc57bc99f26c,GOOGL,102.40,a8137533-9205-b2ef-dfc9-951eba4356a8,Buy,F005,02/05/2021 10:11:01
12e9edb6-b0f0-eee8-b5b9-b4f8de475be4,GOOGL,605.93,c3f00dbf-d530-8235-bd5d-6b509366c39d,Buy,F005,12/17/2022 16:35:55
3408f5a5-1efd-89c0-1b9e-85397ad8f0b3,AMZN,538.75,1a226ae5-1a15-4c2c-264e-1ab4b2ef6a63,Sell,F001,10/15/2021 22:06:40
4f7a2426-8f0b-7a5b-fd95-5deaff576c60,AAPL,138.16,5cbfec6e-67ea-08ec-469c-1dfa93390723,Sell,F005,05/22/2021 08:42:08
fa469dbf-abee-6ecd-8630-8fcdfadd0226,MSFT,770.56,b83bb456-384f-32b4-f58c-030d905533b2,Sell,F003,10/18/2021 04:44:20
765bbda7-700d-0909-cc08-667c669d5fde,AAPL,816.10,801b1860-10b4-cfb5-f145-bf363268080d,Buy,F004,11/16/2021 09:25:24
78a9c2ae-efb8-f399-c41e-9be02f836b66,FB,395.80,250ff5be-a4ae-d821-a2ba-f7ceb1fa76a1,Buy,F004,07/20/2021 03:26:15
c115d8ef-56dd-828d-9c2e-bb0ae31618c4,AAPL,379.65,dd38fa81-ee11-af14-53ec-4b11c3acb12b,Sell,F004,03/22/2021 02:39:10
dab44752-1102-6391-66ce-e6342ed555a5,AMZN,377.06,ed15c226-9d59-440a-6914-e8eaf1ea254d,Buy,F004,10/26/2022 11:21:38
aac68227-96f1-9f9c-1a64-c12e2731f3ac,GOOGL,579.55,738d2223-ba41-e3ed-5c13-041195f9aacc,Buy,F001,09/15/2021 07:14:38
9c67d0c4-45e0-9e0d-7d55-0c163c3c07c2,GOOGL,106.10,19dedf6f-b756-0dad-a11b-910fde313a3a,Sell,F001,12/13/2021 19:24:32
3beb496d-5d46-037b-d81a-67427168baec,MSFT,203.90,bcbcfacd-7263-2611-28e0-b984933b8d54,Sell,F003,12/28/2021 02:48:24
9e9619f8-433e-b012-73b6-638a54a2d7dc,FB,852.44,bc7add4f-aef9-d559-6aae-52239cde3925,Sell,F005,11/11/2021 22:37:58
374afb4f-2f27-5e13-2899-0e3f4b22c12b,AMZN,336.95,71ad051a-bf9c-cbba-740f-c6493fb676c4,Sell,F004,04/22/2021 16:48:59
98c15717-5f86-e407-131d-fbe13f2533d2,AAPL,800.36,64bb43eb-f4a6-ecdd-80eb-efe5bfdd0445,Buy,F004,11/25/2020 23:34:26
e1242c39-e91d-408b-dc06-85226e07970f,AAPL,362.15,f29bcf44-414f-d505-2c4d-082e4ed6afa9,Sell,F005,11/30/2021 12:03:33
d1516cb3-2756-f939-e0f2-991a16cde0c8,AAPL,222.00,a9fb44eb-5228-a3ac-d2a4-bc4a9ed87d9b,Sell,F005,06/04/2022 04:34:56
9a14aa42-44ab-6b8c-f75e-3ade26c9009f,AMZN,859.30,0f56be87-5a44-b5c8-5085-d867446313ac,Buy,F005,07/09/2023 20:58:49
bd07a42e-1ced-a6cf-b068-149fd646cf78,FB,121.93,41a28d47-5b84-e4a6-f248-8fa7e7cdb75a,Sell,F003,09/23/2022 07:45:28
2b73d86b-b749-60e0-318a-1a8933abb873,FB,25.75,248cf11c-0a6e-e3f5-a990-92dda9218741,Sell,F001,04/10/2022 07:32:02
4bd2a047-09e1-3154-d1de-ac4113236731,AMZN,263.70,782d27de-66fe-9bd9-a0a7-480593df4957,Sell,F001,09/27/2021 00:35:34
a0d22ac6-c11c-ee2a-1413-903381288158,FB,809.30,16dcf745-0e62-f7d5-d937-20955bd22516,Sell,F005,08/24/2023 12:26:47
0bf2a4f5-22b4-b58a-e13f-f4d855767beb,AMZN,192.21,1fa181f8-b23b-9c73-fd3f-9c9ae1ca4848,Sell,F001,02/12/2022 01:18:30
bfba3476-77c2-c926-59ba-605daeabc8ed,FB,471.58,3e1dff1c-71bf-8040-2620-59ffcaafeb89,Buy,F001,08/26/2021 23:03:19
edf110b6-c1c7-e85b-268a-518d161bc191,GOOGL,463.01,cf0cd9ba-b265-5525-c4bc-e8ba97cf99a2,Sell,F005,05/14/2023 04:01:48
e19f193c-433f-0a6a-6a87-9cc1ed4cde49,AAPL,402.11,2058441a-f70b-258b-ec13-d92b27c441bf,Buy,F005,11/25/2020 14:07:52
b9e84e3b-f119-5ec5-58e6-3f948ded143d,AAPL,406.78,24c18d69-b5aa-a69a-2d36-7a1a495964fb,Buy,F004,06/21/2021 19:53:04
edbe0bc8-2855-079e-a1db-72493cae250d,FB,836.91,22bd6554-19cd-da7f-7ca0-2c33e67a71c9,Sell,F005,06/01/2023 16:59:33
